Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold
1121,30,59.0,8263,6,5,1920,1950,0.0,0,0,1012,1012,1012,0,0,1012,0,0,1,0,2,1,6,1,1920.0,1,308,0,22,112,0,0,0,0,5,2007
68,20,72.0,10665,7,5,2003,2003,167.0,1013,0,440,1453,1479,0,0,1479,1,0,2,0,3,1,7,0,2003.0,2,558,144,29,0,0,0,0,0,6,2007
1041,20,88.0,13125,5,4,1957,2000,67.0,168,682,284,1134,1803,0,0,1803,1,0,2,0,3,1,8,1,1957.0,2,484,0,0,0,0,0,0,0,1,2006
454,60,75.0,9000,8,5,2008,2008,0.0,0,0,768,768,786,804,0,1590,0,0,2,1,3,1,6,0,2008.0,2,676,0,30,0,0,0,0,0,6,2009
671,60,64.0,8633,6,5,2005,2005,0.0,193,0,545,738,738,738,0,1476,1,0,2,1,3,1,7,0,2005.0,2,540,100,35,0,0,0,0,0,2,2009
1095,20,74.0,5868,5,7,1956,2000,0.0,248,240,448,936,936,0,0,936,1,0,1,0,2,1,4,0,1956.0,1,308,0,0,80,0,160,0,0,5,2010
193,20,68.0,9017,7,5,1999,1999,0.0,560,0,871,1431,1431,0,0,1431,1,0,2,0,3,1,6,0,1999.0,2,666,0,35,0,0,0,0,0,9,2009
124,120,55.0,7892,6,5,1993,1993,0.0,300,0,899,1199,1199,0,0,1199,0,0,2,0,2,1,5,0,1993.0,2,530,0,63,0,0,0,0,0,3,2008
416,20,73.0,8899,7,5,2007,2007,0.0,24,0,1316,1340,1340,0,0,1340,0,0,2,0,3,1,6,0,2007.0,2,396,100,30,0,0,0,0,0,8,2007
278,20,140.0,19138,4,5,1951,1951,0.0,120,0,744,864,864,0,0,864,0,0,1,0,2,1,4,0,1951.0,2,400,0,0,0,0,0,0,0,6,2010
434,60,100.0,10839,6,5,1997,1998,0.0,0,0,926,926,926,678,0,1604,0,0,2,1,3,1,7,1,1997.0,2,470,0,36,0,0,0,0,0,7,2008
1318,120,47.0,4230,7,5,2006,2007,0.0,0,0,1352,1352,1352,0,0,1352,0,0,2,0,2,1,5,1,2006.0,2,466,0,241,0,0,0,0,0,4,2007
185,50,92.0,7438,5,8,1908,1991,0.0,0,0,504,504,936,316,0,1252,0,0,1,0,3,1,5,0,1986.0,2,576,104,0,0,0,0,0,0,6,2006
555,60,85.0,10625,7,5,2003,2004,292.0,866,0,132,998,1006,1040,0,2046,1,0,2,1,3,1,8,1,2003.0,3,871,320,62,0,0,0,0,0,8,2008
1174,50,138.0,18030,5,6,1946,1994,0.0,152,469,977,1598,1636,971,479,3086,0,0,3,0,3,1,12,1,0.0,0,0,122,0,0,0,0,0,0,3,2007
77,20,0.0,8475,4,7,1956,1956,0.0,228,0,724,952,952,0,0,952,0,0,1,0,2,1,4,0,1956.0,1,283,0,0,0,0,0,0,0,4,2008
907,20,116.0,13501,8,5,2006,2006,208.0,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,2006.0,3,865,0,60,0,0,0,0,0,6,2007
675,20,80.0,9200,6,6,1965,1965,0.0,892,0,244,1136,1136,0,0,1136,1,0,1,0,3,1,5,1,1965.0,1,384,426,0,0,0,0,0,0,7,2008
1399,50,60.0,7200,5,4,1950,1982,0.0,180,352,676,1208,1136,768,0,1904,1,0,1,1,3,1,7,0,1950.0,1,240,0,0,168,0,0,0,0,5,2009
375,60,65.0,8200,7,5,2003,2004,0.0,0,0,847,847,847,1081,0,1928,0,0,2,1,4,1,8,1,2003.0,2,434,100,48,0,0,0,0,0,7,2007
1033,60,0.0,14541,8,7,1993,1993,0.0,1012,0,326,1338,1352,1168,0,2520,1,0,2,1,5,1,10,1,1993.0,3,796,209,55,0,0,0,0,0,11,2006
260,20,70.0,12702,5,5,1956,1956,0.0,0,0,0,0,882,0,0,882,0,0,1,0,2,1,4,0,1956.0,1,308,0,45,0,0,0,0,0,12,2008
52,50,52.0,6240,6,6,1934,1950,0.0,0,0,816,816,816,0,360,1176,0,0,1,0,3,1,6,1,1985.0,2,528,112,0,0,0,0,0,400,9,2006
245,60,0.0,8880,7,5,1994,2002,0.0,695,0,253,948,1222,888,0,2110,1,0,2,1,3,1,8,2,1994.0,2,463,0,130,0,0,0,0,0,5,2010
1102,20,61.0,9758,5,5,1971,1971,0.0,412,287,251,950,950,0,0,950,0,0,1,0,3,1,5,0,1981.0,1,280,0,0,0,0,0,0,0,7,2007
582,20,98.0,12704,8,5,2008,2009,306.0,0,0,2042,2042,2042,0,0,2042,0,0,2,1,3,1,8,1,2009.0,3,1390,0,90,0,0,0,0,0,8,2009
680,20,0.0,9945,5,5,1961,1961,57.0,827,0,161,988,988,0,0,988,1,0,1,0,3,1,5,0,1963.0,2,572,0,0,0,0,0,0,0,10,2007
1133,70,90.0,9900,6,4,1880,1950,0.0,0,0,1008,1008,1178,1032,0,2210,0,0,2,0,5,1,8,0,1930.0,1,205,0,48,0,0,0,0,0,5,2007
1221,20,66.0,7800,5,5,1964,1964,0.0,312,600,0,912,912,0,0,912,0,0,1,0,2,1,5,0,1964.0,1,288,0,0,0,0,0,0,0,11,2006
50,20,66.0,7742,5,7,1966,1966,0.0,763,0,192,955,955,0,0,955,1,0,1,0,3,1,6,0,1966.0,1,386,0,0,0,0,0,0,0,1,2007
592,60,97.0,13478,10,5,2008,2008,420.0,1338,0,384,1722,1728,568,0,2296,1,0,2,1,3,1,10,1,2008.0,3,842,382,274,0,0,0,0,0,6,2009
1270,50,78.0,11344,5,5,1958,1958,180.0,460,0,414,874,874,650,0,1524,0,0,1,1,3,1,7,0,1958.0,1,315,0,0,0,0,0,0,0,7,2007
1250,20,60.0,7200,5,7,1950,1950,0.0,534,96,246,876,988,0,0,988,0,0,1,0,3,1,6,0,1950.0,1,276,0,80,0,0,0,0,0,5,2007
1139,20,0.0,9819,6,5,1977,1977,0.0,1567,0,0,1567,1567,0,0,1567,1,0,2,0,2,1,5,2,1977.0,2,714,264,32,0,0,0,0,0,5,2009
491,160,0.0,2665,5,6,1976,1976,0.0,0,0,264,264,616,688,0,1304,0,0,1,1,3,1,4,1,1976.0,1,336,141,24,0,0,0,0,0,6,2008
1025,20,0.0,15498,8,6,1976,1976,0.0,1165,400,0,1565,2898,0,0,2898,1,0,2,0,2,1,10,1,1976.0,2,665,0,72,174,0,0,0,0,5,2008
812,120,0.0,4438,6,5,2004,2004,169.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,4,1,2004.0,2,420,140,0,0,0,0,0,0,6,2008
142,20,78.0,11645,7,5,2005,2005,0.0,1300,0,434,1734,1734,0,0,1734,1,0,2,0,3,1,7,0,2005.0,2,660,160,24,0,0,0,0,0,1,2006
847,60,75.0,9317,7,5,1993,1993,137.0,513,0,227,740,1006,769,0,1775,1,0,2,1,3,1,7,1,1993.0,2,425,234,72,192,0,0,0,0,7,2009
926,20,0.0,15611,5,6,1977,1977,0.0,767,93,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,1977.0,2,540,180,0,0,0,0,0,0,3,2008
773,80,94.0,7819,6,5,1976,1976,0.0,422,127,480,1029,1117,0,0,1117,1,0,1,0,3,1,6,1,1976.0,2,672,144,0,0,0,0,0,0,3,2010
533,20,60.0,7200,5,7,1955,2007,0.0,0,0,0,0,827,0,0,827,0,0,1,0,2,1,5,1,1967.0,1,392,0,0,0,0,0,0,0,4,2010
30,30,60.0,6324,4,6,1927,1950,0.0,0,0,520,520,520,0,0,520,0,0,1,0,1,1,4,0,1920.0,1,240,49,0,87,0,0,0,0,5,2008
1300,20,75.0,7500,5,7,1959,1994,0.0,340,906,0,1246,1246,0,0,1246,1,0,1,1,3,1,6,0,1959.0,1,305,218,0,0,0,0,0,0,5,2010
66,60,76.0,9591,8,5,2004,2005,344.0,0,0,1143,1143,1143,1330,0,2473,0,0,2,1,4,1,9,1,2004.0,3,852,192,151,0,0,0,0,0,10,2007
766,20,75.0,14587,9,5,2008,2008,284.0,0,0,1498,1498,1506,0,0,1506,0,0,2,0,2,1,6,1,2008.0,2,592,0,174,0,0,0,0,0,8,2008
1348,20,93.0,15306,8,5,2006,2007,100.0,80,0,1652,1732,1776,0,0,1776,1,0,2,0,3,1,7,1,2006.0,3,712,0,0,0,0,0,0,0,5,2007
176,20,84.0,12615,6,7,1950,2001,0.0,477,0,725,1202,2158,0,0,2158,1,0,2,0,4,1,7,1,1950.0,2,576,0,29,39,0,0,0,0,6,2007
395,50,60.0,10134,5,6,1940,1950,0.0,0,0,735,735,735,299,0,1034,0,0,1,0,2,1,5,0,1940.0,1,240,0,39,0,0,0,0,0,7,2007
620,60,85.0,12244,8,5,2003,2003,226.0,871,0,611,1482,1482,780,0,2262,1,0,2,1,4,1,10,2,2003.0,3,749,168,0,0,0,0,0,0,8,2008
1132,20,63.0,10712,5,5,1991,1992,0.0,212,0,762,974,974,0,0,974,0,0,1,0,3,1,5,0,0.0,0,0,0,28,0,0,0,0,0,9,2007
116,160,34.0,3230,6,5,1999,1999,1129.0,419,0,310,729,729,729,0,1458,0,0,2,1,2,1,5,1,1999.0,2,440,0,32,0,0,0,0,0,6,2007
895,90,64.0,7018,5,5,1979,1979,0.0,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,1979.0,2,400,0,0,0,0,0,0,0,6,2009
1222,20,55.0,8250,5,5,1968,1968,0.0,250,492,210,952,1211,0,0,1211,0,0,1,0,3,1,5,1,1968.0,1,322,0,63,0,0,0,0,0,8,2008
428,20,77.0,8593,4,6,1957,1957,0.0,288,0,619,907,907,0,0,907,0,0,1,0,3,1,5,0,1964.0,1,352,0,0,0,0,0,0,0,7,2008
737,90,60.0,8544,3,4,1950,1950,0.0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1949.0,2,400,0,0,0,0,0,0,0,7,2006
899,20,100.0,12919,9,5,2009,2010,760.0,2188,0,142,2330,2364,0,0,2364,1,0,2,1,2,1,11,2,2009.0,3,820,0,67,0,0,0,0,0,3,2010
683,120,0.0,2887,6,5,1996,1997,0.0,1003,0,288,1291,1291,0,0,1291,1,0,1,0,2,1,6,1,1996.0,2,431,307,0,0,0,0,0,0,11,2008
991,60,82.0,9452,8,5,1997,1998,423.0,1074,0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,1997.0,3,870,0,70,0,0,0,0,0,6,2006
719,60,96.0,10542,7,5,1993,1994,651.0,1173,0,138,1311,1325,1093,0,2418,1,0,2,1,3,1,9,1,1993.0,3,983,250,154,216,0,0,0,0,8,2008
45,20,70.0,7945,5,6,1959,1959,0.0,179,506,465,1150,1150,0,0,1150,1,0,1,0,3,1,6,0,1959.0,1,300,0,0,0,0,0,0,0,5,2006
60,20,60.0,7200,5,7,1972,1972,0.0,632,0,148,780,780,0,0,780,0,0,1,0,2,1,4,0,1973.0,1,352,196,0,0,0,0,0,0,1,2008
364,160,21.0,1680,6,8,1972,2007,510.0,162,0,321,483,483,504,0,987,0,0,1,1,2,1,5,0,1972.0,1,264,250,0,0,0,0,0,0,5,2009
399,30,60.0,8967,5,2,1920,1950,0.0,0,0,961,961,1077,0,0,1077,0,0,1,0,2,1,6,0,1920.0,1,338,0,0,0,0,0,0,0,11,2007
423,20,100.0,21750,5,5,1954,1954,0.0,0,0,988,988,988,0,0,988,0,0,1,0,2,1,4,0,1954.0,2,520,0,0,0,0,0,0,0,2,2008
495,30,50.0,5784,5,8,1938,1996,0.0,0,0,190,190,886,0,0,886,0,0,1,0,2,1,4,0,1938.0,1,273,144,20,80,0,0,0,0,12,2009
417,60,74.0,7844,6,7,1978,1978,203.0,209,0,463,672,672,728,0,1400,0,0,1,1,3,1,6,1,1978.0,2,440,0,0,0,0,0,0,0,3,2006
585,50,51.0,6120,4,7,1935,1995,0.0,0,0,884,884,989,584,0,1573,0,0,1,0,3,1,6,0,1935.0,1,240,0,0,54,0,120,0,0,7,2009
271,60,84.0,10728,8,5,2006,2006,0.0,0,0,1095,1095,1095,844,0,1939,0,0,2,1,3,1,8,1,2006.0,3,1053,192,51,0,0,0,0,0,8,2006
352,120,0.0,5271,7,5,1986,1986,0.0,1082,0,371,1453,1453,0,0,1453,1,0,1,1,2,1,6,1,1986.0,2,445,0,80,0,0,184,0,0,12,2006
1079,120,37.0,4435,6,5,2004,2004,169.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2004.0,2,420,140,0,0,0,0,0,0,5,2006
1345,60,85.0,11103,7,5,2006,2006,0.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2006.0,2,440,0,0,0,0,0,0,0,7,2007
837,30,90.0,8100,5,6,1948,1973,0.0,338,0,1221,1559,1559,0,0,1559,1,0,1,0,2,1,5,0,1948.0,2,812,0,116,230,0,0,0,0,6,2007
644,60,80.0,10793,5,5,1969,1969,263.0,493,287,0,780,780,840,0,1620,0,0,2,1,4,1,7,0,1969.0,2,462,208,0,0,0,0,0,0,4,2007
275,20,76.0,8314,5,7,1982,1982,0.0,546,0,270,816,816,0,0,816,0,0,1,0,2,1,5,0,1982.0,1,264,168,0,0,0,0,0,0,6,2007
323,60,86.0,10380,7,5,1986,1987,172.0,28,1474,0,1502,1553,1177,0,2730,1,0,2,1,4,1,8,1,1987.0,2,576,201,96,0,0,0,0,0,8,2007
79,90,72.0,10778,4,5,1968,1968,0.0,0,0,1768,1768,1768,0,0,1768,0,0,2,0,4,2,8,0,0.0,0,0,0,0,0,0,0,0,0,4,2010
923,20,65.0,10237,6,5,2005,2006,0.0,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2005.0,2,397,100,0,0,23,0,0,0,10,2006
276,50,55.0,7264,7,7,1925,2007,0.0,0,0,952,952,952,596,0,1548,0,0,2,1,3,1,5,0,1978.0,2,672,74,0,0,0,144,0,0,10,2009
1266,160,35.0,3735,7,5,1999,1999,218.0,450,0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,1999.0,2,506,0,34,0,0,0,0,0,3,2006
221,20,73.0,8990,7,5,2006,2006,0.0,0,0,1498,1498,1498,0,0,1498,0,0,2,0,2,1,5,0,2006.0,2,675,351,33,0,0,0,0,0,4,2006
317,60,94.0,13005,7,7,1980,1980,278.0,692,0,153,845,1153,1200,0,2353,1,0,2,1,4,1,10,1,1983.0,2,484,288,195,0,0,0,0,0,8,2009
1007,20,0.0,12155,6,3,1970,1970,0.0,1237,0,420,1657,1657,0,0,1657,0,1,2,0,3,1,7,1,1970.0,2,484,0,0,0,0,147,0,0,3,2007
1241,60,65.0,8158,7,5,2003,2003,252.0,550,0,334,884,884,884,0,1768,1,0,2,1,3,1,8,0,2003.0,2,543,0,63,0,0,0,0,0,7,2008
71,20,95.0,13651,7,6,1973,1973,1115.0,1880,0,343,2223,2223,0,0,2223,1,0,2,0,3,1,8,2,1973.0,2,516,300,0,0,0,0,0,0,2,2007
16,45,51.0,6120,7,8,1929,2001,0.0,0,0,832,832,854,0,0,854,0,0,1,0,2,1,5,0,1991.0,2,576,48,112,0,0,0,0,0,7,2007
1165,80,0.0,16157,5,7,1978,1978,0.0,680,391,289,1360,1432,0,0,1432,1,0,1,1,2,1,5,1,1978.0,2,588,168,180,0,0,0,0,0,6,2007
1321,20,70.0,8400,6,3,1957,1957,0.0,189,661,628,1478,1478,0,0,1478,1,0,1,1,3,1,6,2,1957.0,2,442,114,0,0,0,216,0,0,6,2009
755,20,61.0,7930,6,8,1969,2005,0.0,439,472,115,1026,1026,0,0,1026,1,0,1,0,3,1,5,0,1969.0,2,440,171,48,0,0,0,0,0,7,2009
721,120,0.0,6563,8,5,1985,1985,0.0,1148,0,594,1742,1742,0,0,1742,1,0,2,0,2,1,5,1,1985.0,2,564,114,28,234,0,0,0,0,12,2006
1048,20,57.0,9245,5,5,1994,1995,0.0,686,0,304,990,990,0,0,990,0,1,1,0,3,1,5,0,1996.0,2,672,0,0,0,0,0,0,0,2,2008
629,60,70.0,11606,5,5,1969,1969,192.0,650,0,390,1040,1040,1040,0,2080,0,1,1,2,5,1,9,2,1969.0,2,504,335,0,0,0,0,0,0,9,2007
637,30,51.0,6120,2,3,1936,1950,0.0,0,0,264,264,800,0,0,800,0,0,1,0,1,1,4,1,0.0,0,0,0,0,0,0,0,0,0,1,2009
465,20,60.0,8430,5,5,1978,1978,136.0,616,0,424,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,0.0,0,0,0,0,0,0,0,0,0,8,2009
856,20,0.0,6897,5,8,1962,2010,0.0,659,0,381,1040,1040,0,0,1040,1,0,1,1,3,1,6,0,1962.0,1,260,0,104,0,0,0,0,0,4,2010
1398,70,51.0,6120,5,8,1920,2004,0.0,0,0,939,939,939,574,0,1513,0,0,1,1,4,1,8,0,1933.0,1,180,24,0,150,0,0,0,0,5,2007
383,60,79.0,9245,7,5,2006,2006,0.0,0,0,939,939,939,858,0,1797,0,0,2,1,3,1,8,0,2006.0,2,639,144,53,0,0,0,0,0,4,2007
1429,30,60.0,7200,5,7,1940,1992,294.0,510,0,278,788,804,0,0,804,1,0,1,0,2,1,4,2,1940.0,1,240,0,0,154,0,0,0,0,2,2010
789,20,50.0,6000,4,7,1954,2000,0.0,0,0,901,901,901,0,0,901,0,0,1,0,2,1,4,0,1954.0,1,281,0,0,0,0,0,0,0,8,2008
1341,20,70.0,8294,4,5,1971,1971,0.0,0,0,858,858,872,0,0,872,0,0,1,0,3,1,5,0,1974.0,4,480,0,0,0,0,0,0,0,6,2007
1217,90,68.0,8930,6,5,1978,1978,0.0,0,0,0,0,1318,584,0,1902,0,0,2,0,4,2,8,0,1978.0,2,539,0,0,0,0,0,0,0,4,2010
333,20,85.0,10655,8,5,2003,2004,296.0,1124,479,1603,3206,1629,0,0,1629,1,0,2,0,3,1,7,1,2003.0,3,880,0,0,0,0,0,0,0,10,2009
544,120,34.0,4058,7,5,1998,1998,182.0,584,139,0,723,767,0,0,767,1,0,1,0,1,1,4,0,1998.0,1,367,120,40,0,0,0,0,0,6,2007
204,120,0.0,4438,6,5,2004,2004,205.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2004.0,2,420,149,0,0,0,0,0,0,1,2008
1135,60,57.0,8773,6,5,1997,1997,0.0,0,0,916,916,916,684,0,1600,0,0,2,1,3,1,7,1,1997.0,2,460,100,38,0,0,0,0,0,8,2007
1415,50,64.0,13053,6,7,1923,2000,0.0,0,0,833,833,1053,795,0,1848,0,0,1,1,4,1,8,1,1922.0,2,370,0,0,0,0,220,0,0,6,2008
430,20,130.0,11457,6,5,1988,1988,0.0,1005,0,387,1392,1412,0,0,1412,1,0,2,0,3,1,6,1,1988.0,2,576,0,0,169,0,0,0,0,3,2009
1273,20,0.0,13526,5,6,1965,1965,114.0,560,375,0,935,935,0,0,935,1,0,1,0,3,1,5,0,1965.0,1,288,180,0,0,0,0,0,0,11,2006
747,60,0.0,8795,7,5,2000,2000,0.0,300,0,652,952,980,1276,0,2256,0,0,2,1,4,1,8,1,2000.0,2,554,224,54,0,0,0,0,0,4,2009
590,40,50.0,9100,5,6,1930,1960,0.0,0,0,742,742,779,0,156,935,0,0,1,0,2,1,4,0,1988.0,1,308,0,0,0,0,0,0,600,8,2008
839,20,75.0,9525,5,6,1995,2006,0.0,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,1999.0,1,352,278,0,0,0,0,0,0,6,2008
1294,60,78.0,10140,7,5,1976,1976,0.0,194,0,638,832,832,832,0,1664,0,0,2,1,4,1,8,1,1976.0,2,528,0,28,0,0,259,0,0,3,2006
591,60,64.0,8320,7,5,2004,2004,0.0,490,0,280,770,770,812,0,1582,0,0,2,1,3,1,6,0,2004.0,2,520,0,45,0,0,0,0,0,9,2008
586,20,88.0,11443,8,5,2005,2006,208.0,1460,0,408,1868,2028,0,0,2028,1,0,2,0,2,1,7,2,2005.0,3,880,326,66,0,0,0,0,0,3,2006
1202,60,80.0,10400,7,5,1998,1998,0.0,0,0,866,866,866,913,0,1779,0,0,2,1,3,1,6,0,1998.0,2,546,198,36,0,0,0,0,0,3,2009
199,75,92.0,5520,6,6,1912,1950,0.0,0,0,755,755,929,929,371,2229,0,0,1,0,5,1,8,0,0.0,0,0,0,198,30,0,0,0,0,7,2009
917,20,50.0,9000,2,3,1949,1950,0.0,50,0,430,480,480,0,0,480,1,0,0,0,1,1,4,0,1958.0,1,308,0,0,0,0,0,0,0,10,2006
995,20,96.0,12456,10,5,2006,2007,230.0,1172,0,528,1700,1718,0,0,1718,1,0,2,0,3,1,7,1,2008.0,3,786,216,48,0,0,0,0,0,7,2009
1229,120,65.0,8769,9,5,2008,2008,766.0,1540,0,162,1702,1702,0,0,1702,1,0,1,1,1,1,7,1,2008.0,3,1052,0,72,0,0,224,0,0,10,2008
44,20,0.0,9200,5,6,1975,1980,0.0,280,491,167,938,938,0,0,938,1,0,1,0,3,1,5,0,1977.0,1,308,145,0,0,0,0,0,0,7,2008
1034,20,0.0,8125,7,5,2002,2002,295.0,986,0,668,1654,1654,0,0,1654,1,0,2,0,3,1,6,0,2002.0,3,900,0,136,0,0,0,0,0,2,2006
692,60,104.0,21535,10,6,1994,1995,1170.0,1455,0,989,2444,2444,1872,0,4316,0,1,3,1,4,1,10,2,1994.0,3,832,382,50,0,0,0,0,0,1,2007
232,60,174.0,15138,8,5,1995,1996,506.0,689,0,773,1462,1490,1304,0,2794,1,0,2,1,4,1,9,1,1995.0,3,810,0,146,202,0,0,0,0,7,2009
527,20,70.0,13300,5,7,1956,2000,0.0,377,0,551,928,928,0,0,928,0,0,1,0,2,1,4,0,1956.0,1,252,261,0,156,0,0,0,0,6,2007
102,60,77.0,9206,6,5,1985,1985,336.0,0,0,741,741,977,755,0,1732,0,0,2,1,3,1,7,1,1985.0,2,476,192,46,0,0,0,0,0,6,2010
1093,50,60.0,8400,6,5,1925,1950,0.0,423,0,758,1181,1390,304,0,1694,0,0,2,0,4,1,7,1,1925.0,2,576,342,0,128,0,0,0,0,6,2008
412,190,100.0,34650,5,5,1955,1955,0.0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,3,1,5,0,1955.0,2,572,264,0,0,0,0,0,0,1,2006
1393,85,68.0,7838,5,5,1967,1967,0.0,769,0,95,864,900,0,0,900,1,0,1,0,3,1,6,1,1967.0,1,288,175,144,0,0,0,0,0,12,2006
908,50,86.0,11500,7,7,1936,1987,0.0,223,0,794,1017,1020,1037,0,2057,0,0,1,1,3,1,6,1,1936.0,1,180,0,0,0,0,322,0,0,6,2006
783,20,67.0,16285,7,5,2001,2002,0.0,0,0,1413,1413,1430,0,0,1430,0,0,2,0,3,1,6,0,2001.0,2,605,0,33,0,0,0,0,0,6,2009
953,85,60.0,7200,5,8,1972,2003,0.0,660,0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,1974.0,1,396,192,0,0,0,0,0,0,4,2009
621,30,45.0,8248,3,3,1914,1950,0.0,41,0,823,864,864,0,0,864,1,0,1,0,2,1,5,0,0.0,0,0,0,0,100,0,0,0,0,9,2008
670,30,80.0,11600,4,5,1922,1950,0.0,0,0,700,700,1180,0,0,1180,0,0,1,0,2,1,5,1,1922.0,1,252,0,0,67,0,0,0,0,7,2006
129,60,69.0,7590,6,5,1966,1966,266.0,512,0,148,660,660,688,0,1348,0,0,1,1,3,1,6,1,1966.0,2,453,188,108,0,0,0,0,0,7,2006
530,20,0.0,32668,6,3,1957,1975,0.0,1219,0,816,2035,2515,0,0,2515,1,0,3,0,4,2,9,2,1975.0,2,484,0,0,200,0,0,0,0,3,2007
